Aasta,Sugu,Elukoht,Amet,Aasta_label,Sugu_label,Elukoht_label,Amet_label,value
2021,1,00370719000001,39,2021,Mehed ja naised,..Saku vald,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",96
2021,1,00370719000001,40,2021,Mehed ja naised,..Saku vald,Seadme- ja masinaoperaatorid ning koostajad,406
2021,1,00370719000001,41,2021,Mehed ja naised,..Saku vald,..Seadme- ja masinaoperaatorid,90
2021,1,00370719000001,42,2021,Mehed ja naised,..Saku vald,..Koostajad,56
2021,1,00370719000001,43,2021,Mehed ja naised,..Saku vald,..Mootorsõidukite ja liikurmasinate juhid,260
2021,1,00370719000001,44,2021,Mehed ja naised,..Saku vald,Lihttöölised,316
2021,1,00370719000001,45,2021,Mehed ja naised,..Saku vald,..Puhastustöölised ja abilised,85
2021,1,00370719000001,46,2021,Mehed ja naised,..Saku vald,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",13
2021,1,00370719000001,47,2021,Mehed ja naised,..Saku vald,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",134
2021,1,00370719000001,48,2021,Mehed ja naised,..Saku vald,..Toitlustuse abitöölised,23
2021,1,00370719000001,49,2021,Mehed ja naised,..Saku vald,..Tänaval jms kohtades teenuse osutajad,6
2021,1,00370719000001,50,2021,Mehed ja naised,..Saku vald,..Jäätmekäitluse jm lihttöölised,55
2021,1,00370719000001,51,2021,Mehed ja naised,..Saku vald,Sõjaväelased,33
2021,1,00370725000001,1,2021,Mehed ja naised,..Saue vald,Ametid kokku,12162
2021,1,00370725000001,2,2021,Mehed ja naised,..Saue vald,Juhid,1636
2021,1,00370725000001,3,2021,Mehed ja naised,..Saue vald,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",120
2021,1,00370725000001,4,2021,Mehed ja naised,..Saue vald,..Äriteenindus- ja haldusjuhid,593
2021,1,00370725000001,5,2021,Mehed ja naised,..Saue vald,..Põhitegevuse ja valdkondade juhid,706
2021,1,00370725000001,6,2021,Mehed ja naised,..Saue vald,"..Külalismajanduse, kaubandus- jm teenuste juhid",217
2021,1,00370725000001,7,2021,Mehed ja naised,..Saue vald,Tippspetsialistid,2765
2021,1,00370725000001,8,2021,Mehed ja naised,..Saue vald,..Loodus- ja tehnikateaduste tippspetsialistid,438
2021,1,00370725000001,9,2021,Mehed ja naised,..Saue vald,..Tervishoiu tippspetsialistid,301
2021,1,00370725000001,10,2021,Mehed ja naised,..Saue vald,..Pedagoogika tippspetsialistid,590
2021,1,00370725000001,11,2021,Mehed ja naised,..Saue vald,..Äri ja halduse tippspetsialistid,736
2021,1,00370725000001,12,2021,Mehed ja naised,..Saue vald,..IKT tippspetsialistid,418
2021,1,00370725000001,13,2021,Mehed ja naised,..Saue vald,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",282
2021,1,00370725000001,14,2021,Mehed ja naised,..Saue vald,Tehnikud ja keskastme spetsialistid,1893
2021,1,00370725000001,15,2021,Mehed ja naised,..Saue vald,..Loodus- ja tehnikateaduste keskastme spetsialistid,362
2021,1,00370725000001,16,2021,Mehed ja naised,..Saue vald,..Tervishoiu keskastme spetsialistid,100
2021,1,00370725000001,17,2021,Mehed ja naised,..Saue vald,..Äri ja halduse keskastme spetsialistid,1074
2021,1,00370725000001,18,2021,Mehed ja naised,..Saue vald,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",225
2021,1,00370725000001,19,2021,Mehed ja naised,..Saue vald,..Infotehnoloogia ja telekommunikatsiooni tehnikud,132
2021,1,00370725000001,20,2021,Mehed ja naised,..Saue vald,Kontoritöötajad ja klienditeenindajad,1224
2021,1,00370725000001,21,2021,Mehed ja naised,..Saue vald,..Kontoritöötajad,202
2021,1,00370725000001,22,2021,Mehed ja naised,..Saue vald,..Klienditeenindajad,306
2021,1,00370725000001,23,2021,Mehed ja naised,..Saue vald,..Arvepidamise ja materjaliarvestuse kontoritöötajad,547
2021,1,00370725000001,24,2021,Mehed ja naised,..Saue vald,..Muud kontoritöötajad ja klienditeenindajad,169
2021,1,00370725000001,25,2021,Mehed ja naised,..Saue vald,Teenindus- ja müügitöötajad,1467
2021,1,00370725000001,26,2021,Mehed ja naised,..Saue vald,..Isikuteenindajad,324
2021,1,00370725000001,27,2021,Mehed ja naised,..Saue vald,..Müügitöötajad,732
2021,1,00370725000001,28,2021,Mehed ja naised,..Saue vald,..Isikuhooldustöötajad,254
2021,1,00370725000001,29,2021,Mehed ja naised,..Saue vald,"..Pääste-, politsei- ja turvatöötajad",157
2021,1,00370725000001,30,2021,Mehed ja naised,..Saue vald,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",59
2021,1,00370725000001,31,2021,Mehed ja naised,..Saue vald,..Põllumajanduse oskustöölised,51
2021,1,00370725000001,32,2021,Mehed ja naised,..Saue vald,"..Metsanduse, kalanduse ja jahinduse oskustöölised",7
2021,1,00370725000001,33,2021,Mehed ja naised,..Saue vald,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,00370725000001,34,2021,Mehed ja naised,..Saue vald,Oskus- ja käsitöölised,1295
2021,1,00370725000001,35,2021,Mehed ja naised,..Saue vald,"..Ehitustöölised, v.a elektrikud",456
2021,1,00370725000001,36,2021,Mehed ja naised,..Saue vald,"..Metallitöötluse, masinaehituse jms oskustöölised",422
2021,1,00370725000001,37,2021,Mehed ja naised,..Saue vald,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",77
2021,1,00370725000001,38,2021,Mehed ja naised,..Saue vald,..Elektri- ja elektroonikavaldkonna töölised,129
2021,1,00370725000001,39,2021,Mehed ja naised,..Saue vald,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",211
2021,1,00370725000001,40,2021,Mehed ja naised,..Saue vald,Seadme- ja masinaoperaatorid ning koostajad,955
2021,1,00370725000001,41,2021,Mehed ja naised,..Saue vald,..Seadme- ja masinaoperaatorid,210
2021,1,00370725000001,42,2021,Mehed ja naised,..Saue vald,..Koostajad,194
2021,1,00370725000001,43,2021,Mehed ja naised,..Saue vald,..Mootorsõidukite ja liikurmasinate juhid,551
2021,1,00370725000001,44,2021,Mehed ja naised,..Saue vald,Lihttöölised,786
2021,1,00370725000001,45,2021,Mehed ja naised,..Saue vald,..Puhastustöölised ja abilised,228
2021,1,00370725000001,46,2021,Mehed ja naised,..Saue vald,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",38
2021,1,00370725000001,47,2021,Mehed ja naised,..Saue vald,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",362
2021,1,00370725000001,48,2021,Mehed ja naised,..Saue vald,..Toitlustuse abitöölised,44
2021,1,00370725000001,49,2021,Mehed ja naised,..Saue vald,..Tänaval jms kohtades teenuse osutajad,4
2021,1,00370725000001,50,2021,Mehed ja naised,..Saue vald,..Jäätmekäitluse jm lihttöölised,110
2021,1,00370725000001,51,2021,Mehed ja naised,..Saue vald,Sõjaväelased,82
2021,1,003707257453V5,1,2021,Mehed ja naised,....Saue linn asustusüksusena,Ametid kokku,3010
2021,1,003707257453V5,2,2021,Mehed ja naised,....Saue linn asustusüksusena,Juhid,396
2021,1,003707257453V5,3,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",25
2021,1,003707257453V5,4,2021,Mehed ja naised,....Saue linn asustusüksusena,..Äriteenindus- ja haldusjuhid,146
2021,1,003707257453V5,5,2021,Mehed ja naised,....Saue linn asustusüksusena,..Põhitegevuse ja valdkondade juhid,175
2021,1,003707257453V5,6,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Külalismajanduse, kaubandus- jm teenuste juhid",50
2021,1,003707257453V5,7,2021,Mehed ja naised,....Saue linn asustusüksusena,Tippspetsialistid,771
2021,1,003707257453V5,8,2021,Mehed ja naised,....Saue linn asustusüksusena,..Loodus- ja tehnikateaduste tippspetsialistid,117
2021,1,003707257453V5,9,2021,Mehed ja naised,....Saue linn asustusüksusena,..Tervishoiu tippspetsialistid,85
2021,1,003707257453V5,10,2021,Mehed ja naised,....Saue linn asustusüksusena,..Pedagoogika tippspetsialistid,162
2021,1,003707257453V5,11,2021,Mehed ja naised,....Saue linn asustusüksusena,..Äri ja halduse tippspetsialistid,207
2021,1,003707257453V5,12,2021,Mehed ja naised,....Saue linn asustusüksusena,..IKT tippspetsialistid,117
2021,1,003707257453V5,13,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",83
2021,1,003707257453V5,14,2021,Mehed ja naised,....Saue linn asustusüksusena,Tehnikud ja keskastme spetsialistid,507
2021,1,003707257453V5,15,2021,Mehed ja naised,....Saue linn asustusüksusena,..Loodus- ja tehnikateaduste keskastme spetsialistid,99
2021,1,003707257453V5,16,2021,Mehed ja naised,....Saue linn asustusüksusena,..Tervishoiu keskastme spetsialistid,30
2021,1,003707257453V5,17,2021,Mehed ja naised,....Saue linn asustusüksusena,..Äri ja halduse keskastme spetsialistid,279
2021,1,003707257453V5,18,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",55
2021,1,003707257453V5,19,2021,Mehed ja naised,....Saue linn asustusüksusena,..Infotehnoloogia ja telekommunikatsiooni tehnikud,44
2021,1,003707257453V5,20,2021,Mehed ja naised,....Saue linn asustusüksusena,Kontoritöötajad ja klienditeenindajad,339
2021,1,003707257453V5,21,2021,Mehed ja naised,....Saue linn asustusüksusena,..Kontoritöötajad,55
2021,1,003707257453V5,22,2021,Mehed ja naised,....Saue linn asustusüksusena,..Klienditeenindajad,86
2021,1,003707257453V5,23,2021,Mehed ja naised,....Saue linn asustusüksusena,..Arvepidamise ja materjaliarvestuse kontoritöötajad,156
2021,1,003707257453V5,24,2021,Mehed ja naised,....Saue linn asustusüksusena,..Muud kontoritöötajad ja klienditeenindajad,42
2021,1,003707257453V5,25,2021,Mehed ja naised,....Saue linn asustusüksusena,Teenindus- ja müügitöötajad,330
2021,1,003707257453V5,26,2021,Mehed ja naised,....Saue linn asustusüksusena,..Isikuteenindajad,67
2021,1,003707257453V5,27,2021,Mehed ja naised,....Saue linn asustusüksusena,..Müügitöötajad,167
2021,1,003707257453V5,28,2021,Mehed ja naised,....Saue linn asustusüksusena,..Isikuhooldustöötajad,53
2021,1,003707257453V5,29,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Pääste-, politsei- ja turvatöötajad",43
2021,1,003707257453V5,30,2021,Mehed ja naised,....Saue linn asustusüksusena,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",9
2021,1,003707257453V5,31,2021,Mehed ja naised,....Saue linn asustusüksusena,..Põllumajanduse oskustöölised,7
2021,1,003707257453V5,32,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Metsanduse, kalanduse ja jahinduse oskustöölised",0
2021,1,003707257453V5,33,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,003707257453V5,34,2021,Mehed ja naised,....Saue linn asustusüksusena,Oskus- ja käsitöölised,293
2021,1,003707257453V5,35,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Ehitustöölised, v.a elektrikud",87
2021,1,003707257453V5,36,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Metallitöötluse, masinaehituse jms oskustöölised",107
2021,1,003707257453V5,37,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",25
2021,1,003707257453V5,38,2021,Mehed ja naised,....Saue linn asustusüksusena,..Elektri- ja elektroonikavaldkonna töölised,31
2021,1,003707257453V5,39,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",43
2021,1,003707257453V5,40,2021,Mehed ja naised,....Saue linn asustusüksusena,Seadme- ja masinaoperaatorid ning koostajad,192
2021,1,003707257453V5,41,2021,Mehed ja naised,....Saue linn asustusüksusena,..Seadme- ja masinaoperaatorid,59
2021,1,003707257453V5,42,2021,Mehed ja naised,....Saue linn asustusüksusena,..Koostajad,35
2021,1,003707257453V5,43,2021,Mehed ja naised,....Saue linn asustusüksusena,..Mootorsõidukite ja liikurmasinate juhid,98
2021,1,003707257453V5,44,2021,Mehed ja naised,....Saue linn asustusüksusena,Lihttöölised,155
2021,1,003707257453V5,45,2021,Mehed ja naised,....Saue linn asustusüksusena,..Puhastustöölised ja abilised,50
2021,1,003707257453V5,46,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",0
2021,1,003707257453V5,47,2021,Mehed ja naised,....Saue linn asustusüksusena,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",66
2021,1,003707257453V5,48,2021,Mehed ja naised,....Saue linn asustusüksusena,..Toitlustuse abitöölised,7
2021,1,003707257453V5,49,2021,Mehed ja naised,....Saue linn asustusüksusena,..Tänaval jms kohtades teenuse osutajad,0
2021,1,003707257453V5,50,2021,Mehed ja naised,....Saue linn asustusüksusena,..Jäätmekäitluse jm lihttöölised,30
2021,1,003707257453V5,51,2021,Mehed ja naised,....Saue linn asustusüksusena,Sõjaväelased,18
2021,1,28,1,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Ametid kokku,9152
2021,1,28,2,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Juhid,1240
2021,1,28,3,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Seadusandjad, kõrgemad ametnikud ja tippjuhid",95
2021,1,28,4,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Äriteenindus- ja haldusjuhid,447
2021,1,28,5,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Põhitegevuse ja valdkondade juhid,531
2021,1,28,6,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Külalismajanduse, kaubandus- jm teenuste juhid",167
2021,1,28,7,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Tippspetsialistid,1994
2021,1,28,8,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Loodus- ja tehnikateaduste tippspetsialistid,321
2021,1,28,9,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Tervishoiu tippspetsialistid,216
2021,1,28,10,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Pedagoogika tippspetsialistid,428
2021,1,28,11,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Äri ja halduse tippspetsialistid,529
2021,1,28,12,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..IKT tippspetsialistid,301
2021,1,28,13,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",199
2021,1,28,14,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Tehnikud ja keskastme spetsialistid,1386
2021,1,28,15,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Loodus- ja tehnikateaduste keskastme spetsialistid,263
2021,1,28,16,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Tervishoiu keskastme spetsialistid,70
2021,1,28,17,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Äri ja halduse keskastme spetsialistid,795
2021,1,28,18,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",170
2021,1,28,19,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Infotehnoloogia ja telekommunikatsiooni tehnikud,88
2021,1,28,20,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Kontoritöötajad ja klienditeenindajad,885
2021,1,28,21,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Kontoritöötajad,147
2021,1,28,22,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Klienditeenindajad,220
2021,1,28,23,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Arvepidamise ja materjaliarvestuse kontoritöötajad,391
2021,1,28,24,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Muud kontoritöötajad ja klienditeenindajad,127
2021,1,28,25,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Teenindus- ja müügitöötajad,1137
2021,1,28,26,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Isikuteenindajad,257
2021,1,28,27,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Müügitöötajad,565
2021,1,28,28,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Isikuhooldustöötajad,201
2021,1,28,29,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Pääste-, politsei- ja turvatöötajad",114
2021,1,28,30,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",50
2021,1,28,31,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Põllumajanduse oskustöölised,44
2021,1,28,32,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Metsanduse, kalanduse ja jahinduse oskustöölised",5
2021,1,28,33,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,28,34,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Oskus- ja käsitöölised,1002
2021,1,28,35,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Ehitustöölised, v.a elektrikud",369
2021,1,28,36,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Metallitöötluse, masinaehituse jms oskustöölised",315
2021,1,28,37,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",52
2021,1,28,38,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Elektri- ja elektroonikavaldkonna töölised,98
2021,1,28,39,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",168
2021,1,28,40,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Seadme- ja masinaoperaatorid ning koostajad,763
2021,1,28,41,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Seadme- ja masinaoperaatorid,151
2021,1,28,42,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Koostajad,159
2021,1,28,43,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Mootorsõidukite ja liikurmasinate juhid,453
2021,1,28,44,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Lihttöölised,631
2021,1,28,45,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Puhastustöölised ja abilised,178
2021,1,28,46,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Põllumajanduse, metsanduse ja kalanduse lihttöölised",36
2021,1,28,47,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena","..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",296
2021,1,28,48,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Toitlustuse abitöölised,37
2021,1,28,49,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Tänaval jms kohtades teenuse osutajad,4
2021,1,28,50,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",..Jäätmekäitluse jm lihttöölised,80
2021,1,28,51,2021,Mehed ja naised,"....Saue vald, v.a Saue linn asustusüksusena",Sõjaväelased,64
