model,taxonomy,code,metric,value,source,notes
ilo_wp140,isco4,8154,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8154,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8155,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8155,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8155,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8156,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8156,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8156,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8157,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8157,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8157,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8159,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8159,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8159,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8160,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8160,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8160,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8171,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8171,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8171,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8172,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8172,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8172,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8181,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8181,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8181,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8182,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8182,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8182,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8183,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8183,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8183,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8189,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8189,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8189,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8211,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8211,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8211,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8212,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8212,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8212,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8219,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8219,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8219,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8311,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8311,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8311,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8312,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8312,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8312,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8321,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8321,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8321,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8322,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8322,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8322,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8331,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8331,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8331,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8332,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8332,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8332,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8341,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8341,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8341,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8342,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8342,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8342,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8343,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8343,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8343,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8344,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8344,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8344,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,8350,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8350,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,8350,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9111,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9111,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9111,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9112,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9112,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9112,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9121,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9121,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9121,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9122,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9122,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9122,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9123,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9123,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9123,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9129,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9129,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9129,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9211,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9211,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9211,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9212,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,9212,augmentation_share,0.0,derived,WP140 class: Not Affected
