period_id,rating_type,isco4,occupation_et,location_name,indicator
396,LABOUR_BALANCE,2266,Audioloogid ja logopeedid,Rapla maakond,4
396,LABOUR_BALANCE,2266,Audioloogid ja logopeedid,Tartu maakond,5
396,LABOUR_BALANCE,2266,Audioloogid ja logopeedid,Valga maakond,5
396,LABOUR_BALANCE,2266,Audioloogid ja logopeedid,Viljandi maakond,5
396,LABOUR_BALANCE,2266,Audioloogid ja logopeedid,Võru maakond,5
396,LABOUR_BALANCE,2269,Mujal liigitamata tervishoiu tippspetsialistid,Kogu Eesti,5
396,LABOUR_BALANCE,2269,Mujal liigitamata tervishoiu tippspetsialistid,Harju maakond,5
396,LABOUR_BALANCE,2269,Mujal liigitamata tervishoiu tippspetsialistid,Valga maakond,4
396,LABOUR_BALANCE,2310,Ülikoolide ja kõrgkoolide õppejõud,Kogu Eesti,3
396,LABOUR_BALANCE,2310,Ülikoolide ja kõrgkoolide õppejõud,Harju maakond,3
396,LABOUR_BALANCE,2310,Ülikoolide ja kõrgkoolide õppejõud,Ida-Viru maakond,4
396,LABOUR_BALANCE,2310,Ülikoolide ja kõrgkoolide õppejõud,Lääne maakond,3
396,LABOUR_BALANCE,2310,Ülikoolide ja kõrgkoolide õppejõud,Lääne-Viru maakond,3
396,LABOUR_BALANCE,2310,Ülikoolide ja kõrgkoolide õppejõud,Pärnu maakond,3
396,LABOUR_BALANCE,2310,Ülikoolide ja kõrgkoolide õppejõud,Saare maakond,3
396,LABOUR_BALANCE,2310,Ülikoolide ja kõrgkoolide õppejõud,Tartu maakond,3
396,LABOUR_BALANCE,2310,Ülikoolide ja kõrgkoolide õppejõud,Viljandi maakond,3
396,LABOUR_BALANCE,2320,Kutseõpetajad,Kogu Eesti,4
396,LABOUR_BALANCE,2320,Kutseõpetajad,Harju maakond,4
396,LABOUR_BALANCE,2320,Kutseõpetajad,Hiiu maakond,3
396,LABOUR_BALANCE,2320,Kutseõpetajad,Ida-Viru maakond,4
396,LABOUR_BALANCE,2320,Kutseõpetajad,Jõgeva maakond,3
396,LABOUR_BALANCE,2320,Kutseõpetajad,Järva maakond,3
396,LABOUR_BALANCE,2320,Kutseõpetajad,Lääne maakond,3
396,LABOUR_BALANCE,2320,Kutseõpetajad,Lääne-Viru maakond,4
396,LABOUR_BALANCE,2320,Kutseõpetajad,Põlva maakond,4
396,LABOUR_BALANCE,2320,Kutseõpetajad,Pärnu maakond,4
396,LABOUR_BALANCE,2320,Kutseõpetajad,Rapla maakond,3
396,LABOUR_BALANCE,2320,Kutseõpetajad,Saare maakond,3
396,LABOUR_BALANCE,2320,Kutseõpetajad,Tartu maakond,3
396,LABOUR_BALANCE,2320,Kutseõpetajad,Valga maakond,4
396,LABOUR_BALANCE,2320,Kutseõpetajad,Viljandi maakond,4
396,LABOUR_BALANCE,2320,Kutseõpetajad,Võru maakond,4
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Kogu Eesti,5
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Harju maakond,5
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Hiiu maakond,3
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Ida-Viru maakond,5
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Jõgeva maakond,4
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Järva maakond,5
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Lääne maakond,4
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Lääne-Viru maakond,4
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Põlva maakond,4
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Pärnu maakond,4
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Rapla maakond,3
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Saare maakond,4
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Tartu maakond,4
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Valga maakond,5
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Viljandi maakond,4
396,LABOUR_BALANCE,2330,Üldhariduskoolide vanema astme õpetajad,Võru maakond,5
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Kogu Eesti,4
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Harju maakond,4
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Hiiu maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Ida-Viru maakond,5
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Jõgeva maakond,4
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Järva maakond,4
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Lääne maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Lääne-Viru maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Põlva maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Pärnu maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Rapla maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Saare maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Tartu maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Valga maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Viljandi maakond,3
396,LABOUR_BALANCE,2341,Alghariduse õpetajad,Võru maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Kogu Eesti,4
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Harju maakond,4
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Hiiu maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Ida-Viru maakond,4
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Jõgeva maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Järva maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Lääne maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Lääne-Viru maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Põlva maakond,4
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Pärnu maakond,2
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Rapla maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Saare maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Tartu maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Valga maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Viljandi maakond,3
396,LABOUR_BALANCE,2342,Lasteaiaõpetajad,Võru maakond,3
396,LABOUR_BALANCE,2351,Õppemetoodika tippspetsialistid,Rapla maakond,3
396,LABOUR_BALANCE,2352,Eripedagoogid,Kogu Eesti,4
396,LABOUR_BALANCE,2352,Eripedagoogid,Harju maakond,4
396,LABOUR_BALANCE,2352,Eripedagoogid,Ida-Viru maakond,5
396,LABOUR_BALANCE,2352,Eripedagoogid,Jõgeva maakond,5
396,LABOUR_BALANCE,2352,Eripedagoogid,Järva maakond,5
396,LABOUR_BALANCE,2352,Eripedagoogid,Lääne maakond,4
396,LABOUR_BALANCE,2352,Eripedagoogid,Lääne-Viru maakond,4
396,LABOUR_BALANCE,2352,Eripedagoogid,Põlva maakond,5
396,LABOUR_BALANCE,2352,Eripedagoogid,Pärnu maakond,4
396,LABOUR_BALANCE,2352,Eripedagoogid,Rapla maakond,4
396,LABOUR_BALANCE,2352,Eripedagoogid,Tartu maakond,5
396,LABOUR_BALANCE,2352,Eripedagoogid,Valga maakond,4
396,LABOUR_BALANCE,2352,Eripedagoogid,Viljandi maakond,5
396,LABOUR_BALANCE,2352,Eripedagoogid,Võru maakond,5
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Kogu Eesti,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Harju maakond,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Ida-Viru maakond,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Jõgeva maakond,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Järva maakond,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Lääne-Viru maakond,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Põlva maakond,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Pärnu maakond,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Rapla maakond,3
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Saare maakond,3
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Tartu maakond,3
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Valga maakond,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Viljandi maakond,4
396,LABOUR_BALANCE,2353,Muud keeleõpetajad,Võru maakond,4
396,LABOUR_BALANCE,2354,Muud muusikaõpetajad,Valga maakond,4
396,LABOUR_BALANCE,2356,Infotehnoloogia õpetajad ja koolitajad,Saare maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Kogu Eesti,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Harju maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Hiiu maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Jõgeva maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Järva maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Lääne maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Lääne-Viru maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Põlva maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Pärnu maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Rapla maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Saare maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Tartu maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Valga maakond,3
396,LABOUR_BALANCE,2359,Mujal liigitamata hariduse tippspetsialistid,Võru maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Kogu Eesti,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Harju maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Hiiu maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Ida-Viru maakond,4
396,LABOUR_BALANCE,2411,Raamatupidajad,Jõgeva maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Järva maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Lääne maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Lääne-Viru maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Põlva maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Pärnu maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Rapla maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Saare maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Tartu maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Valga maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Viljandi maakond,3
396,LABOUR_BALANCE,2411,Raamatupidajad,Võru maakond,3
396,LABOUR_BALANCE,2412,Finants- ja investeerimisnõustajad,Kogu Eesti,3
396,LABOUR_BALANCE,2412,Finants- ja investeerimisnõustajad,Harju maakond,3
396,LABOUR_BALANCE,2412,Finants- ja investeerimisnõustajad,Ida-Viru maakond,3
396,LABOUR_BALANCE,2412,Finants- ja investeerimisnõustajad,Pärnu maakond,3
396,LABOUR_BALANCE,2412,Finants- ja investeerimisnõustajad,Tartu maakond,3
396,LABOUR_BALANCE,2413,Finantsanalüütikud,Kogu Eesti,3
396,LABOUR_BALANCE,2413,Finantsanalüütikud,Harju maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Kogu Eesti,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Harju maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Hiiu maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Ida-Viru maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Jõgeva maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Järva maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Lääne maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Lääne-Viru maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Põlva maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Pärnu maakond,2
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Rapla maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Saare maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Tartu maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Valga maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Viljandi maakond,3
396,LABOUR_BALANCE,2421,Juhtimis- ja korraldusvaldkonna analüütikud,Võru maakond,3
396,LABOUR_BALANCE,2422,Äri- ja avaliku halduse tippspetsialistid,Kogu Eesti,3
396,LABOUR_BALANCE,2422,Äri- ja avaliku halduse tippspetsialistid,Harju maakond,3
396,LABOUR_BALANCE,2422,Äri- ja avaliku halduse tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_BALANCE,2422,Äri- ja avaliku halduse tippspetsialistid,Lääne maakond,3
396,LABOUR_BALANCE,2422,Äri- ja avaliku halduse tippspetsialistid,Tartu maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Kogu Eesti,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Harju maakond,2
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Hiiu maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Jõgeva maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Järva maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Lääne maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Lääne-Viru maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Põlva maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Pärnu maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Rapla maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Saare maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Tartu maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Valga maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Viljandi maakond,3
396,LABOUR_BALANCE,2423,Personali- ja karjääri tippspetsialistid,Võru maakond,3
396,LABOUR_BALANCE,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Kogu Eesti,3
396,LABOUR_BALANCE,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Harju maakond,3
396,LABOUR_BALANCE,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Hiiu maakond,3
396,LABOUR_BALANCE,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Lääne maakond,3
396,LABOUR_BALANCE,2424,Töötajate koolitus- ja täiendõppe tippspetsialistid,Viljandi maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Kogu Eesti,2
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Harju maakond,2
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Hiiu maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Järva maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Lääne maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Lääne-Viru maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Põlva maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Rapla maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Saare maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Tartu maakond,2
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Valga maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Viljandi maakond,3
396,LABOUR_BALANCE,2431,Reklaami- ja turunduse tippspetsialistid,Võru maakond,3
396,LABOUR_BALANCE,2432,Avalike suhete tippspetsialistid,Kogu Eesti,3
396,LABOUR_BALANCE,2432,Avalike suhete tippspetsialistid,Harju maakond,3
396,LABOUR_BALANCE,2432,Avalike suhete tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_BALANCE,2432,Avalike suhete tippspetsialistid,Põlva maakond,3
396,LABOUR_BALANCE,2432,Avalike suhete tippspetsialistid,Võru maakond,3
396,LABOUR_BALANCE,2433,Tehnika- (v.a info- ja kommunikatsioonitehnoloogia) ja meditsiiniseadmete müügi tippspetsialistid,Kogu Eesti,4
396,LABOUR_BALANCE,2433,Tehnika- (v.a info- ja kommunikatsioonitehnoloogia) ja meditsiiniseadmete müügi tippspetsialistid,Harju maakond,4
396,LABOUR_BALANCE,2433,Tehnika- (v.a info- ja kommunikatsioonitehnoloogia) ja meditsiiniseadmete müügi tippspetsialistid,Tartu maakond,3
396,LABOUR_BALANCE,2511,Süsteemianalüütikud,Kogu Eesti,3
396,LABOUR_BALANCE,2511,Süsteemianalüütikud,Harju maakond,3
396,LABOUR_BALANCE,2511,Süsteemianalüütikud,Ida-Viru maakond,3
396,LABOUR_BALANCE,2511,Süsteemianalüütikud,Pärnu maakond,3
396,LABOUR_BALANCE,2511,Süsteemianalüütikud,Rapla maakond,3
396,LABOUR_BALANCE,2511,Süsteemianalüütikud,Tartu maakond,3
396,LABOUR_BALANCE,2512,Tarkvara arendajad,Kogu Eesti,3
396,LABOUR_BALANCE,2512,Tarkvara arendajad,Harju maakond,3
396,LABOUR_BALANCE,2512,Tarkvara arendajad,Ida-Viru maakond,3
396,LABOUR_BALANCE,2512,Tarkvara arendajad,Järva maakond,3
396,LABOUR_BALANCE,2512,Tarkvara arendajad,Pärnu maakond,2
396,LABOUR_BALANCE,2512,Tarkvara arendajad,Saare maakond,3
396,LABOUR_BALANCE,2512,Tarkvara arendajad,Tartu maakond,4
396,LABOUR_BALANCE,2512,Tarkvara arendajad,Viljandi maakond,3
396,LABOUR_BALANCE,2512,Tarkvara arendajad,Võru maakond,3
396,LABOUR_BALANCE,2513,Veebi- ja multimeediaarendajad,Kogu Eesti,3
396,LABOUR_BALANCE,2513,Veebi- ja multimeediaarendajad,Harju maakond,3
396,LABOUR_BALANCE,2513,Veebi- ja multimeediaarendajad,Pärnu maakond,2
396,LABOUR_BALANCE,2513,Veebi- ja multimeediaarendajad,Rapla maakond,3
396,LABOUR_BALANCE,2513,Veebi- ja multimeediaarendajad,Tartu maakond,3
396,LABOUR_BALANCE,2514,Rakenduste programmeerijad,Kogu Eesti,3
396,LABOUR_BALANCE,2514,Rakenduste programmeerijad,Harju maakond,3
396,LABOUR_BALANCE,2514,Rakenduste programmeerijad,Ida-Viru maakond,3
396,LABOUR_BALANCE,2514,Rakenduste programmeerijad,Pärnu maakond,2
396,LABOUR_BALANCE,2514,Rakenduste programmeerijad,Tartu maakond,4
396,LABOUR_BALANCE,2519,Tarkvara ja rakenduste mujal liigitamata arendajad ning analüütikud,Kogu Eesti,3
396,LABOUR_BALANCE,2519,Tarkvara ja rakenduste mujal liigitamata arendajad ning analüütikud,Harju maakond,3
396,LABOUR_BALANCE,2519,Tarkvara ja rakenduste mujal liigitamata arendajad ning analüütikud,Ida-Viru maakond,3
396,LABOUR_BALANCE,2519,Tarkvara ja rakenduste mujal liigitamata arendajad ning analüütikud,Pärnu maakond,2
396,LABOUR_BALANCE,2519,Tarkvara ja rakenduste mujal liigitamata arendajad ning analüütikud,Tartu maakond,3
396,LABOUR_BALANCE,2522,Süsteemiadministraatorid,Kogu Eesti,3
396,LABOUR_BALANCE,2522,Süsteemiadministraatorid,Harju maakond,3
396,LABOUR_BALANCE,2522,Süsteemiadministraatorid,Ida-Viru maakond,3
396,LABOUR_BALANCE,2522,Süsteemiadministraatorid,Pärnu maakond,3
396,LABOUR_BALANCE,2522,Süsteemiadministraatorid,Tartu maakond,3
396,LABOUR_BALANCE,2522,Süsteemiadministraatorid,Viljandi maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Kogu Eesti,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Harju maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Ida-Viru maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Jõgeva maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Järva maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Lääne maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Rapla maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Saare maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Tartu maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Valga maakond,3
396,LABOUR_BALANCE,2611,"Advokaadid, prokurörid ja haldusjuristid",Viljandi maakond,3
396,LABOUR_BALANCE,2619,Mujal õigusvaldkonnas liigitamata tippspetsialistid,Kogu Eesti,3
396,LABOUR_BALANCE,2619,Mujal õigusvaldkonnas liigitamata tippspetsialistid,Harju maakond,3
396,LABOUR_BALANCE,2619,Mujal õigusvaldkonnas liigitamata tippspetsialistid,Ida-Viru maakond,3
396,LABOUR_BALANCE,2619,Mujal õigusvaldkonnas liigitamata tippspetsialistid,Rapla maakond,3
396,LABOUR_BALANCE,2619,Mujal õigusvaldkonnas liigitamata tippspetsialistid,Tartu maakond,3
396,LABOUR_BALANCE,2621,Arhivaarid ja kuraatorid,Võru maakond,3
396,LABOUR_BALANCE,2622,Raamatukoguhoidjad jms teabe tippspetsialistid,Hiiu maakond,3
396,LABOUR_BALANCE,2622,Raamatukoguhoidjad jms teabe tippspetsialistid,Saare maakond,3
396,LABOUR_BALANCE,2622,Raamatukoguhoidjad jms teabe tippspetsialistid,Valga maakond,3
396,LABOUR_BALANCE,2634,Psühholoogid,Kogu Eesti,5
396,LABOUR_BALANCE,2634,Psühholoogid,Harju maakond,5
396,LABOUR_BALANCE,2634,Psühholoogid,Ida-Viru maakond,5
396,LABOUR_BALANCE,2634,Psühholoogid,Jõgeva maakond,5
396,LABOUR_BALANCE,2634,Psühholoogid,Järva maakond,4
396,LABOUR_BALANCE,2634,Psühholoogid,Lääne maakond,4
396,LABOUR_BALANCE,2634,Psühholoogid,Põlva maakond,5
396,LABOUR_BALANCE,2634,Psühholoogid,Pärnu maakond,4
396,LABOUR_BALANCE,2634,Psühholoogid,Tartu maakond,5
396,LABOUR_BALANCE,2634,Psühholoogid,Valga maakond,5
396,LABOUR_BALANCE,2634,Psühholoogid,Viljandi maakond,4
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Kogu Eesti,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Harju maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Hiiu maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Ida-Viru maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Jõgeva maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Järva maakond,4
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Lääne maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Lääne-Viru maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Põlva maakond,4
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Pärnu maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Rapla maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Saare maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Tartu maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Valga maakond,3
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Viljandi maakond,4
396,LABOUR_BALANCE,2635,Sotsiaaltöötajad ja nõustajad,Võru maakond,3
